+2.39999878606084E+007
+2.39999881525871E+007
+2.39999877319399E+007
+2.39999874696539E+007
+2.39999878160693E+007
+2.39999880090722E+007
+2.39999885484905E+007
+2.39999880338161E+007
+2.39999880684577E+007
+2.39999881723823E+007
+2.39999881179456E+007
+2.39999878210181E+007
+2.39999878853524E+007
+2.39999878606084E+007
+2.39999882218702E+007
+2.39999876874007E+007
+2.39999880585601E+007
+2.39999879645331E+007
+2.39999880684577E+007
+2.39999882416654E+007
+2.39999878754548E+007
+2.39999877962742E+007
+2.39999877418374E+007
+2.39999882070238E+007
+2.39999878655572E+007
+2.39999880932016E+007
+2.39999879496867E+007
+2.39999881377408E+007
+2.39999874201660E+007
+2.39999879744306E+007
+2.39999880981504E+007
+2.39999885583881E+007
+2.39999881228944E+007
+2.39999879397891E+007
+2.39999879546355E+007
+2.39999874548076E+007
+2.39999873310878E+007
+2.39999879447379E+007
+2.39999880140210E+007
+2.39999883752828E+007
+2.39999880288674E+007
+2.39999881476384E+007
+2.39999876527592E+007
+2.39999880486625E+007
+2.39999879595843E+007
+2.39999876230665E+007
+2.39999877566838E+007
+2.39999880932016E+007
+2.39999881921775E+007
+2.39999880486625E+007
+2.39999881080480E+007
+2.39999879892770E+007
+2.39999879199939E+007
+2.39999873360366E+007
+2.39999878408133E+007
+2.39999874894491E+007
+2.39999885089001E+007
+2.39999880239186E+007
+2.39999880882529E+007
+2.39999879447379E+007
+2.39999879595843E+007
+2.39999875339882E+007
+2.39999877467862E+007
+2.39999879348403E+007
+2.39999882070238E+007
+2.39999878705060E+007
+2.39999879744306E+007
+2.39999879397891E+007
+2.39999881525871E+007
+2.39999881773311E+007
+2.39999878754548E+007
+2.39999878754548E+007
+2.39999880981504E+007
+2.39999880486625E+007
+2.39999879447379E+007
+2.39999873706781E+007
+2.39999882268190E+007
+2.39999879843282E+007
+2.39999874993467E+007
+2.39999879298915E+007
+2.39999878061717E+007
+2.39999884297195E+007
+2.39999876626568E+007
+2.39999880338161E+007
+2.39999878408133E+007
+2.39999878804036E+007
+2.39999874152172E+007
+2.39999878606084E+007
+2.39999880189698E+007
+2.39999884495146E+007
+2.39999880833041E+007
+2.39999880437137E+007
+2.39999881575359E+007
+2.39999878061717E+007
+2.39999882020751E+007
+2.39999874449100E+007
+2.39999878952500E+007
+2.39999878853524E+007
+2.39999883554876E+007
+2.39999881278432E+007
+2.39999880189698E+007
+2.39999879991746E+007
+2.39999879298915E+007
+2.39999875141930E+007
+2.39999877170935E+007
+2.39999879348403E+007
+2.39999884495146E+007
+2.39999881426896E+007
+2.39999880041234E+007
+2.39999879991746E+007
+2.39999880833041E+007
+2.39999877220423E+007
+2.39999880140210E+007
+2.39999878061717E+007
+2.39999883950779E+007
+2.39999873805757E+007
+2.39999878952500E+007
+2.39999881327920E+007
+2.39999880635089E+007
+2.39999879942258E+007
+2.39999878705060E+007
+2.39999880140210E+007
+2.39999878111205E+007
+2.39999881575359E+007
+2.39999879595843E+007
+2.39999880981504E+007
+2.39999881030992E+007
+2.39999881030992E+007
+2.39999874845003E+007
+2.39999880585601E+007
+2.39999878903012E+007
+2.39999884742586E+007
+2.39999881327920E+007
+2.39999878754548E+007
+2.39999879100964E+007
+2.39999876824520E+007
+2.39999876230665E+007
+2.39999878259669E+007
+2.39999880387649E+007
+2.39999882565118E+007
+2.39999878408133E+007
+2.39999878556596E+007
+2.39999877220423E+007
+2.39999880585601E+007
+2.39999879199939E+007
+2.39999876032713E+007
+2.39999880041234E+007
+2.39999879397891E+007
+2.39999883307436E+007
+2.39999881179456E+007
+2.39999881575359E+007
+2.39999878309157E+007
+2.39999880981504E+007
+2.39999873508829E+007
+2.39999878358645E+007
+2.39999875884249E+007
+2.39999884792074E+007
+2.39999879051476E+007
+2.39999882119726E+007
+2.39999879942258E+007
+2.39999879546355E+007
+2.39999878705060E+007
+2.39999876972983E+007
+2.39999878705060E+007
+2.39999881575359E+007
+2.39999880536113E+007
+2.39999880981504E+007
+2.39999878655572E+007
